Agency,ID,Date,Flow,SYM,,
USGS,9163500,6/26/1953,13800,A,,
USGS,9163500,6/27/1953,12000,A,,
USGS,9163500,6/28/1953,10600,A,,
USGS,9163500,6/29/1953,9840,A,,
USGS,9163500,6/30/1953,9480,A,,
USGS,9163500,7/1/1953,9150,A,,
USGS,9163500,7/2/1953,9000,A,,
USGS,9163500,7/3/1953,8040,A,,
USGS,9163500,7/4/1953,7620,A,,
USGS,9163500,7/5/1953,6960,A,,
USGS,9163500,7/6/1953,6540,A,,
USGS,9163500,7/7/1953,6120,A,,
USGS,9163500,7/8/1953,5620,A,,
USGS,9163500,7/9/1953,4840,A,,
USGS,9163500,7/10/1953,4300,A,,
USGS,9163500,7/11/1953,4260,A,,
USGS,9163500,7/12/1953,5000,A,,
USGS,9163500,7/13/1953,6080,A,,
USGS,9163500,7/14/1953,5410,A,,
USGS,9163500,7/15/1953,4600,A,,
USGS,9163500,7/16/1953,4450,A,,
USGS,9163500,7/17/1953,4690,A,,
USGS,9163500,7/18/1953,5980,A,,
USGS,9163500,7/19/1953,7140,A,,
USGS,9163500,7/20/1953,6750,A,,
USGS,9163500,7/21/1953,5720,A,,
USGS,9163500,7/22/1953,4840,A,,
USGS,9163500,7/23/1953,4330,A,,
USGS,9163500,7/24/1953,4000,A,,
USGS,9163500,7/25/1953,3780,A,,
USGS,9163500,7/26/1953,3450,A,,
USGS,9163500,7/27/1953,3200,A,,
USGS,9163500,7/28/1953,2860,A,,
USGS,9163500,7/29/1953,2990,A,,
USGS,9163500,7/30/1953,3660,A,,
USGS,9163500,7/31/1953,4180,A,,
USGS,9163500,8/1/1953,6960,A,,
USGS,9163500,8/2/1953,7440,A,,
USGS,9163500,8/3/1953,7830,A,,
USGS,9163500,8/4/1953,7980,A,,
USGS,9163500,8/5/1953,6840,A,,
USGS,9163500,8/6/1953,6280,A,,
USGS,9163500,8/7/1953,5290,A,,
USGS,9163500,8/8/1953,4660,A,,
USGS,9163500,8/9/1953,4100,A,,
USGS,9163500,8/10/1953,3640,A,,
USGS,9163500,8/11/1953,3760,A,,
USGS,9163500,8/12/1953,3620,A,,
USGS,9163500,8/13/1953,3620,A,,
USGS,9163500,8/14/1953,3240,A,,
USGS,9163500,8/15/1953,2950,A,,
USGS,9163500,8/16/1953,2930,A,,
USGS,9163500,8/17/1953,2840,A,,
USGS,9163500,8/18/1953,2690,A,,
USGS,9163500,8/19/1953,2630,A,,
USGS,9163500,8/20/1953,2520,A,,
USGS,9163500,8/21/1953,2370,A,,
USGS,9163500,8/22/1953,2270,A,,
USGS,9163500,8/23/1953,2320,A,,
USGS,9163500,8/24/1953,2400,A,,
USGS,9163500,8/25/1953,2350,A,,
USGS,9163500,8/26/1953,2280,A,,
USGS,9163500,8/27/1953,2320,A,,
USGS,9163500,8/28/1953,3060,A,,
USGS,9163500,8/29/1953,2900,A,,
USGS,9163500,8/30/1953,3260,A,,
USGS,9163500,8/31/1953,3170,A,,
USGS,9163500,9/1/1953,2950,A,,
USGS,9163500,9/2/1953,2780,A,,
USGS,9163500,9/3/1953,2690,A,,
USGS,9163500,9/4/1953,2550,A,,
USGS,9163500,9/5/1953,2460,A,,
USGS,9163500,9/6/1953,2370,A,,
USGS,9163500,9/7/1953,2270,A,,
USGS,9163500,9/8/1953,2210,A,,
USGS,9163500,9/9/1953,2120,A,,
USGS,9163500,9/10/1953,2070,A,,
USGS,9163500,9/11/1953,2040,A,,
USGS,9163500,9/12/1953,2180,A,,
USGS,9163500,9/13/1953,2100,A,,
USGS,9163500,9/14/1953,2160,A,,
USGS,9163500,9/15/1953,2060,A,,
USGS,9163500,9/16/1953,1980,A,,
USGS,9163500,9/17/1953,2030,A,,
USGS,9163500,9/18/1953,2010,A,,
USGS,9163500,9/19/1953,2040,A,,
USGS,9163500,9/20/1953,1950,A,,
USGS,9163500,9/21/1953,1950,A,,
USGS,9163500,9/22/1953,1890,A,,
USGS,9163500,9/23/1953,1890,A,,
USGS,9163500,9/24/1953,1880,A,,
USGS,9163500,9/25/1953,1910,A,,
USGS,9163500,9/26/1953,1910,A,,
USGS,9163500,9/27/1953,1940,A,,
USGS,9163500,9/28/1953,1940,A,,
USGS,9163500,9/29/1953,1960,A,,
USGS,9163500,9/30/1953,1980,A,,
USGS,9163500,10/1/1953,2030,A,,
USGS,9163500,10/2/1953,1980,A,,
USGS,9163500,10/3/1953,1900,A,,
USGS,9163500,10/4/1953,1880,A,,
USGS,9163500,10/5/1953,1880,A,,
USGS,9163500,10/6/1953,1920,A,,
USGS,9163500,10/7/1953,1920,A,,
USGS,9163500,10/8/1953,1920,A,,
USGS,9163500,10/9/1953,1890,A,,
USGS,9163500,10/10/1953,1940,A,,
USGS,9163500,10/11/1953,1940,A,,
USGS,9163500,10/12/1953,1970,A,,
USGS,9163500,10/13/1953,2010,A,,
USGS,9163500,10/14/1953,2040,A,,
USGS,9163500,10/15/1953,2060,A,,
USGS,9163500,10/16/1953,2150,A,,
USGS,9163500,10/17/1953,2190,A,,
USGS,9163500,10/18/1953,2210,A,,
USGS,9163500,10/19/1953,2160,A,,
USGS,9163500,10/20/1953,2250,A,,
USGS,9163500,10/21/1953,2500,A,,
USGS,9163500,10/22/1953,2640,A,,
USGS,9163500,10/23/1953,4410,A,,
USGS,9163500,10/24/1953,5680,A,,
USGS,9163500,10/25/1953,3840,A,,
USGS,9163500,10/26/1953,3430,A,,
USGS,9163500,10/27/1953,3300,A,,
USGS,9163500,10/28/1953,3180,A,,
USGS,9163500,10/29/1953,3200,A,,
USGS,9163500,10/30/1953,3300,A,,
USGS,9163500,10/31/1953,3260,A,,
USGS,9163500,11/1/1953,3430,A,,
USGS,9163500,11/2/1953,3470,A,,
USGS,9163500,11/3/1953,3240,A,,
USGS,9163500,11/4/1953,3040,A,,
USGS,9163500,11/5/1953,2930,A,,
USGS,9163500,11/6/1953,3620,A,,
USGS,9163500,11/7/1953,3660,A,,
USGS,9163500,11/8/1953,3470,A,,
USGS,9163500,11/9/1953,3260,A,,
USGS,9163500,11/10/1953,2990,A,,
USGS,9163500,11/11/1953,2990,A,,
USGS,9163500,11/12/1953,3000,A,,
USGS,9163500,11/13/1953,3060,A,,
USGS,9163500,11/14/1953,3080,A,,
USGS,9163500,11/15/1953,3060,A,,
USGS,9163500,11/16/1953,3080,A,,
USGS,9163500,11/17/1953,2990,A,,
USGS,9163500,11/18/1953,3220,A,,
USGS,9163500,11/19/1953,3560,A,,
USGS,9163500,11/20/1953,3600,A,,
USGS,9163500,11/21/1953,3450,A,,
USGS,9163500,11/22/1953,3080,A,,
USGS,9163500,11/23/1953,2950,A,,
USGS,9163500,11/24/1953,2840,A,,
USGS,9163500,11/25/1953,2970,A,,
USGS,9163500,11/26/1953,3260,A,,
USGS,9163500,11/27/1953,3200,A,,
USGS,9163500,11/28/1953,3020,A,,
USGS,9163500,11/29/1953,2990,A,,
USGS,9163500,11/30/1953,2860,A,,
USGS,9163500,12/1/1953,2690,A,,
USGS,9163500,12/2/1953,2660,A,,
USGS,9163500,12/3/1953,2670,A,,
USGS,9163500,12/4/1953,2840,A,,
USGS,9163500,12/5/1953,2780,A,,
USGS,9163500,12/6/1953,2590,A,,
USGS,9163500,12/7/1953,2720,A,,
USGS,9163500,12/8/1953,2460,A,,
USGS,9163500,12/9/1953,2350,A,,
USGS,9163500,12/10/1953,2230,A,,
USGS,9163500,12/11/1953,2230,A,,
USGS,9163500,12/12/1953,2280,A,,
USGS,9163500,12/13/1953,2520,A,,
USGS,9163500,12/14/1953,2300,A,,
USGS,9163500,12/15/1953,2460,A,,
USGS,9163500,12/16/1953,2480,A,,
USGS,9163500,12/17/1953,2670,A,,
USGS,9163500,12/18/1953,3040,A,,
USGS,9163500,12/19/1953,2930,A,,
USGS,9163500,12/20/1953,2970,A,,
USGS,9163500,12/21/1953,2860,A,,
USGS,9163500,12/22/1953,2690,A,,
USGS,9163500,12/23/1953,2410,A,,
USGS,9163500,12/24/1953,2240,A,,
USGS,9163500,12/25/1953,2050,A,,
USGS,9163500,12/26/1953,1900,A,,
USGS,9163500,12/27/1953,1800,A,,
USGS,9163500,12/28/1953,2000,A,,
USGS,9163500,12/29/1953,1990,A,,
USGS,9163500,12/30/1953,2050,A,,
USGS,9163500,12/31/1953,2150,A,,
USGS,9163500,1/1/1954,2000,A,,
USGS,9163500,1/2/1954,2110,A,,
USGS,9163500,1/3/1954,2070,A,,
USGS,9163500,1/4/1954,2200,A,,
USGS,9163500,1/5/1954,2250,A,,
USGS,9163500,1/6/1954,2240,A,,
USGS,9163500,1/7/1954,2160,A,,
USGS,9163500,1/8/1954,2420,A,,
USGS,9163500,1/9/1954,2580,A,,
USGS,9163500,1/10/1954,2670,A,,
USGS,9163500,1/11/1954,2610,A,,
USGS,9163500,1/12/1954,2240,A,,
USGS,9163500,1/13/1954,2310,A,,
USGS,9163500,1/14/1954,2310,A,,
USGS,9163500,1/15/1954,2280,A,,
USGS,9163500,1/16/1954,2410,A,,
USGS,9163500,1/17/1954,2380,A,,
USGS,9163500,1/18/1954,2350,A,,
USGS,9163500,1/19/1954,2460,A,,
USGS,9163500,1/20/1954,2420,A,,
USGS,9163500,1/21/1954,2550,A,,
USGS,9163500,1/22/1954,2990,A,,
USGS,9163500,1/23/1954,3040,A,,
USGS,9163500,1/24/1954,2780,A,,
USGS,9163500,1/25/1954,2790,A,,
USGS,9163500,1/26/1954,3280,A,,
USGS,9163500,1/27/1954,2840,A,,
USGS,9163500,1/28/1954,2790,A,,
USGS,9163500,1/29/1954,2610,A,,
USGS,9163500,1/30/1954,2310,A,,
USGS,9163500,1/31/1954,2350,A,,
USGS,9163500,2/1/1954,2310,A,,
USGS,9163500,2/2/1954,2250,A,,
USGS,9163500,2/3/1954,2200,A,,
USGS,9163500,2/4/1954,2090,A,,
USGS,9163500,2/5/1954,2230,A,,
USGS,9163500,2/6/1954,2380,A,,
USGS,9163500,2/7/1954,2250,A,,
USGS,9163500,2/8/1954,2240,A,,
USGS,9163500,2/9/1954,2180,A,,
USGS,9163500,2/10/1954,2180,A,,
USGS,9163500,2/11/1954,2350,A,,
USGS,9163500,2/12/1954,2630,A,,
USGS,9163500,2/13/1954,2410,A,,
USGS,9163500,2/14/1954,2480,A,,
USGS,9163500,2/15/1954,2840,A,,
USGS,9163500,2/16/1954,2370,A,,
USGS,9163500,2/17/1954,2180,A,,
USGS,9163500,2/18/1954,2160,A,,
USGS,9163500,2/19/1954,2180,A,,
USGS,9163500,2/20/1954,2180,A,,
USGS,9163500,2/21/1954,2150,A,,
USGS,9163500,2/22/1954,2520,A,,
USGS,9163500,2/23/1954,2300,A,,
USGS,9163500,2/24/1954,2270,A,,
USGS,9163500,2/25/1954,2280,A,,
USGS,9163500,2/26/1954,2480,A,,
USGS,9163500,2/27/1954,2500,A,,
USGS,9163500,2/28/1954,2410,A,,
USGS,9163500,3/1/1954,2320,A,,
USGS,9163500,3/2/1954,2200,A,,
USGS,9163500,3/3/1954,2210,A,,
USGS,9163500,3/4/1954,2300,A,,
USGS,9163500,3/5/1954,2460,A,,
USGS,9163500,3/6/1954,2500,A,,
USGS,9163500,3/7/1954,2760,A,,
USGS,9163500,3/8/1954,2860,A,,
USGS,9163500,3/9/1954,2780,A,,
USGS,9163500,3/10/1954,2480,A,,
USGS,9163500,3/11/1954,2810,A,,
USGS,9163500,3/12/1954,2970,A,,
USGS,9163500,3/13/1954,2590,A,,
USGS,9163500,3/14/1954,2240,A,,
USGS,9163500,3/15/1954,2180,A,,
USGS,9163500,3/16/1954,2250,A,,
USGS,9163500,3/17/1954,2320,A,,
USGS,9163500,3/18/1954,2350,A,,
USGS,9163500,3/19/1954,2500,A,,
USGS,9163500,3/20/1954,2380,A,,
USGS,9163500,3/21/1954,2560,A,,
USGS,9163500,3/22/1954,2420,A,,
USGS,9163500,3/23/1954,2500,A,,
USGS,9163500,3/24/1954,2600,A,,
USGS,9163500,3/25/1954,2590,A,,
USGS,9163500,3/26/1954,2540,A,,
USGS,9163500,3/27/1954,2460,A,,
USGS,9163500,3/28/1954,2360,A,,
USGS,9163500,3/29/1954,2420,A,,
USGS,9163500,3/30/1954,2290,A,,
USGS,9163500,3/31/1954,2170,A,,
USGS,9163500,4/1/1954,2350,A,,
USGS,9163500,4/2/1954,2110,A,,
USGS,9163500,4/3/1954,2160,A,,
USGS,9163500,4/4/1954,2160,A,,
USGS,9163500,4/5/1954,2080,A,,
USGS,9163500,4/6/1954,2510,A,,
USGS,9163500,4/7/1954,2820,A,,
USGS,9163500,4/8/1954,3230,A,,
USGS,9163500,4/9/1954,3710,A,,
USGS,9163500,4/10/1954,3270,A,,
USGS,9163500,4/11/1954,2910,A,,
USGS,9163500,4/12/1954,2850,A,,
USGS,9163500,4/13/1954,2770,A,,
USGS,9163500,4/14/1954,2540,A,,
USGS,9163500,4/15/1954,2770,A,,
USGS,9163500,4/16/1954,3000,A,,
USGS,9163500,4/17/1954,2800,A,,
USGS,9163500,4/18/1954,2570,A,,
USGS,9163500,4/19/1954,2750,A,,
USGS,9163500,4/20/1954,3610,A,,
USGS,9163500,4/21/1954,4070,A,,
USGS,9163500,4/22/1954,3770,A,,
USGS,9163500,4/23/1954,3230,A,,
USGS,9163500,4/24/1954,2980,A,,
USGS,9163500,4/25/1954,3070,A,,
USGS,9163500,4/26/1954,3930,A,,
USGS,9163500,4/27/1954,4030,A,,
USGS,9163500,4/28/1954,3610,A,,
USGS,9163500,4/29/1954,3340,A,,
USGS,9163500,4/30/1954,3400,A,,
USGS,9163500,5/1/1954,3500,A,,
USGS,9163500,5/2/1954,3340,A,,
USGS,9163500,5/3/1954,3030,A,,
USGS,9163500,5/4/1954,2870,A,,
USGS,9163500,5/5/1954,2700,A,,
USGS,9163500,5/6/1954,2640,A,,
USGS,9163500,5/7/1954,2730,A,,
USGS,9163500,5/8/1954,3270,A,,
USGS,9163500,5/9/1954,3990,A,,
USGS,9163500,5/10/1954,4940,A,,
USGS,9163500,5/11/1954,6380,A,,
USGS,9163500,5/12/1954,6280,A,,
USGS,9163500,5/13/1954,6250,A,,
USGS,9163500,5/14/1954,6300,A,,
USGS,9163500,5/15/1954,6450,A,,
USGS,9163500,5/16/1954,7100,A,,
USGS,9163500,5/17/1954,7650,A,,
USGS,9163500,5/18/1954,7820,A,,
USGS,9163500,5/19/1954,8400,A,,
USGS,9163500,5/20/1954,8550,A,,
USGS,9163500,5/21/1954,9600,A,,
USGS,9163500,5/22/1954,10200,A,,
USGS,9163500,5/23/1954,11200,A,,
USGS,9163500,5/24/1954,10500,A,,
USGS,9163500,5/25/1954,8940,A,,
USGS,9163500,5/26/1954,8130,A,,
USGS,9163500,5/27/1954,7680,A,,
USGS,9163500,5/28/1954,6900,A,,
USGS,9163500,5/29/1954,6100,A,,
USGS,9163500,5/30/1954,5510,A,,
USGS,9163500,5/31/1954,4990,A,,
USGS,9163500,6/1/1954,4840,A,,
USGS,9163500,6/2/1954,4660,A,,
USGS,9163500,6/3/1954,4240,A,,
USGS,9163500,6/4/1954,3890,A,,
USGS,9163500,6/5/1954,3770,A,,
USGS,9163500,6/6/1954,4090,A,,
USGS,9163500,6/7/1954,4530,A,,
USGS,9163500,6/8/1954,4480,A,,
USGS,9163500,6/9/1954,3810,A,,
USGS,9163500,6/10/1954,3320,A,,
USGS,9163500,6/11/1954,3050,A,,
USGS,9163500,6/12/1954,2920,A,,
USGS,9163500,6/13/1954,2910,A,,
USGS,9163500,6/14/1954,2840,A,,
USGS,9163500,6/15/1954,3090,A,,
USGS,9163500,6/16/1954,3120,A,,
USGS,9163500,6/17/1954,2980,A,,
USGS,9163500,6/18/1954,2910,A,,
USGS,9163500,6/19/1954,3210,A,,
USGS,9163500,6/20/1954,3530,A,,
USGS,9163500,6/21/1954,3550,A,,
USGS,9163500,6/22/1954,3460,A,,
USGS,9163500,6/23/1954,3180,A,,
USGS,9163500,6/24/1954,2980,A,,
USGS,9163500,6/25/1954,2820,A,,
USGS,9163500,6/26/1954,2940,A,,
USGS,9163500,6/27/1954,3690,A,,
USGS,9163500,6/28/1954,3340,A,,
USGS,9163500,6/29/1954,3360,A,,
USGS,9163500,6/30/1954,2910,A,,
USGS,9163500,7/1/1954,2540,A,,
USGS,9163500,7/2/1954,2200,A,,
USGS,9163500,7/3/1954,2000,A,,
USGS,9163500,7/4/1954,2200,A,,
USGS,9163500,7/5/1954,2730,A,,
USGS,9163500,7/6/1954,2700,A,,
USGS,9163500,7/7/1954,2570,A,,
USGS,9163500,7/8/1954,2300,A,,
USGS,9163500,7/9/1954,2200,A,,
USGS,9163500,7/10/1954,2100,A,,
USGS,9163500,7/11/1954,2000,A,,
USGS,9163500,7/12/1954,1900,A,,
USGS,9163500,7/13/1954,1800,A,,
USGS,9163500,7/14/1954,1700,A,,
USGS,9163500,7/15/1954,1980,A,,
USGS,9163500,7/16/1954,2080,A,,
USGS,9163500,7/17/1954,2070,A,,
USGS,9163500,7/18/1954,2080,A,,
USGS,9163500,7/19/1954,2560,A,,
USGS,9163500,7/20/1954,3000,A,,
USGS,9163500,7/21/1954,2780,A,,
USGS,9163500,7/22/1954,2500,A,,
USGS,9163500,7/23/1954,2200,A,,
USGS,9163500,7/24/1954,2000,A,,
USGS,9163500,7/25/1954,3520,A,,
USGS,9163500,7/26/1954,3320,A,,
USGS,9163500,7/27/1954,3010,A,,
USGS,9163500,7/28/1954,2540,A,,
USGS,9163500,7/29/1954,2200,A,,
USGS,9163500,7/30/1954,2000,A,,
USGS,9163500,7/31/1954,1800,A,,
USGS,9163500,8/1/1954,1500,A,,
USGS,9163500,8/2/1954,1400,A,,
USGS,9163500,8/3/1954,1200,A,,
USGS,9163500,8/4/1954,1150,A,,
USGS,9163500,8/5/1954,1050,A,,
USGS,9163500,8/6/1954,1050,A,,
USGS,9163500,8/7/1954,1000,A,,
USGS,9163500,8/8/1954,1100,A,,
USGS,9163500,8/9/1954,1200,A,,
USGS,9163500,8/10/1954,1300,A,,
USGS,9163500,8/11/1954,1200,A,,
USGS,9163500,8/12/1954,1300,A,,
USGS,9163500,8/13/1954,2080,A,,
USGS,9163500,8/14/1954,2540,A,,
USGS,9163500,8/15/1954,2310,A,,
USGS,9163500,8/16/1954,2200,A,,
USGS,9163500,8/17/1954,2050,A,,
USGS,9163500,8/18/1954,1800,A,,
USGS,9163500,8/19/1954,1800,A,,
USGS,9163500,8/20/1954,1700,A,,
USGS,9163500,8/21/1954,1600,A,,
USGS,9163500,8/22/1954,1700,A,,
USGS,9163500,8/23/1954,1700,A,,
USGS,9163500,8/24/1954,1600,A,,
USGS,9163500,8/25/1954,1550,A,,
USGS,9163500,8/26/1954,1500,A,,
USGS,9163500,8/27/1954,1400,A,,
USGS,9163500,8/28/1954,1300,A,,
USGS,9163500,8/29/1954,1250,A,,
USGS,9163500,8/30/1954,1200,A,,
USGS,9163500,8/31/1954,1200,A,,
USGS,9163500,9/1/1954,1150,A,,
USGS,9163500,9/2/1954,1150,A,,
USGS,9163500,9/3/1954,1300,A,,
USGS,9163500,9/4/1954,1660,A,,
USGS,9163500,9/5/1954,1750,A,,
USGS,9163500,9/6/1954,1840,A,,
USGS,9163500,9/7/1954,2040,A,,
USGS,9163500,9/8/1954,2570,A,,
USGS,9163500,9/9/1954,3320,A,,
USGS,9163500,9/10/1954,2770,A,,
USGS,9163500,9/11/1954,2600,A,,
USGS,9163500,9/12/1954,2700,A,,
USGS,9163500,9/13/1954,3650,A,,
USGS,9163500,9/14/1954,3550,A,,
USGS,9163500,9/15/1954,3310,A,,
USGS,9163500,9/16/1954,2960,A,,
USGS,9163500,9/17/1954,2800,A,,
USGS,9163500,9/18/1954,2590,A,,
USGS,9163500,9/19/1954,2460,A,,
USGS,9163500,9/20/1954,2200,A,,
USGS,9163500,9/21/1954,2100,A,,
USGS,9163500,9/22/1954,1900,A,,
USGS,9163500,9/23/1954,2400,A,,
USGS,9163500,9/24/1954,2750,A,,
USGS,9163500,9/25/1954,2600,A,,
USGS,9163500,9/26/1954,3000,A,,
USGS,9163500,9/27/1954,2770,A,,
USGS,9163500,9/28/1954,2750,A,,
USGS,9163500,9/29/1954,3000,A,,
USGS,9163500,9/30/1954,3250,A,,
USGS,9163500,10/1/1954,3250,A,,
USGS,9163500,10/2/1954,3000,A,,
USGS,9163500,10/3/1954,2720,A,,
USGS,9163500,10/4/1954,2700,A,,
USGS,9163500,10/5/1954,2920,A,,
USGS,9163500,10/6/1954,2640,A,,
USGS,9163500,10/7/1954,2680,A,,
USGS,9163500,10/8/1954,3000,A,,
USGS,9163500,10/9/1954,3360,A,,
USGS,9163500,10/10/1954,4500,A,,
USGS,9163500,10/11/1954,4200,A,,
USGS,9163500,10/12/1954,4000,A,,
USGS,9163500,10/13/1954,3800,A,,
USGS,9163500,10/14/1954,3700,A,,
USGS,9163500,10/15/1954,3600,A,,
USGS,9163500,10/16/1954,3600,A,,
USGS,9163500,10/17/1954,3500,A,,
USGS,9163500,10/18/1954,3400,A,,
USGS,9163500,10/19/1954,3300,A,,
USGS,9163500,10/20/1954,3250,A,,
USGS,9163500,10/21/1954,3150,A,,
USGS,9163500,10/22/1954,3100,A,,
USGS,9163500,10/23/1954,3050,A,,
USGS,9163500,10/24/1954,3000,A,,
USGS,9163500,10/25/1954,2890,A,,
USGS,9163500,10/26/1954,2890,A,,
USGS,9163500,10/27/1954,2910,A,,
USGS,9163500,10/28/1954,2910,A,,
USGS,9163500,10/29/1954,2850,A,,
USGS,9163500,10/30/1954,2890,A,,
USGS,9163500,10/31/1954,2840,A,,
USGS,9163500,11/1/1954,2800,A,,
USGS,9163500,11/2/1954,2920,A,,
USGS,9163500,11/3/1954,2920,A,,
USGS,9163500,11/4/1954,3250,A,,
USGS,9163500,11/5/1954,2940,A,,
USGS,9163500,11/6/1954,2850,A,,
USGS,9163500,11/7/1954,2820,A,,
USGS,9163500,11/8/1954,2780,A,,
USGS,9163500,11/9/1954,2500,A,,
USGS,9163500,11/10/1954,2500,A,,
USGS,9163500,11/11/1954,2500,A,,
USGS,9163500,11/12/1954,2500,A,,
USGS,9163500,11/13/1954,3400,A,,
USGS,9163500,11/14/1954,3000,A,,
USGS,9163500,11/15/1954,2700,A,,
USGS,9163500,11/16/1954,2600,A,,
USGS,9163500,11/17/1954,2500,A,,
USGS,9163500,11/18/1954,2600,A,,
USGS,9163500,11/19/1954,2680,A,,
USGS,9163500,11/20/1954,2640,A,,
USGS,9163500,11/21/1954,2560,A,,
USGS,9163500,11/22/1954,2540,A,,
USGS,9163500,11/23/1954,2510,A,,
USGS,9163500,11/24/1954,2570,A,,
USGS,9163500,11/25/1954,2500,A,,
USGS,9163500,11/26/1954,2500,A,,
USGS,9163500,11/27/1954,2510,A,,
USGS,9163500,11/28/1954,2500,A,,
USGS,9163500,11/29/1954,2560,A,,
USGS,9163500,11/30/1954,2400,A,,
USGS,9163500,12/1/1954,2200,A,,
USGS,9163500,12/2/1954,2000,A,,
USGS,9163500,12/3/1954,2100,A,,
USGS,9163500,12/4/1954,2520,A,,
USGS,9163500,12/5/1954,3210,A,,
USGS,9163500,12/6/1954,3120,A,,
USGS,9163500,12/7/1954,2640,A,,
USGS,9163500,12/8/1954,2460,A,,
USGS,9163500,12/9/1954,2320,A,,
USGS,9163500,12/10/1954,2150,A,,
USGS,9163500,12/11/1954,2100,A,,
USGS,9163500,12/12/1954,2420,A,,
USGS,9163500,12/13/1954,2460,A,,
USGS,9163500,12/14/1954,2390,A,,
USGS,9163500,12/15/1954,2380,A,,
USGS,9163500,12/16/1954,2200,A,,
USGS,9163500,12/17/1954,2050,A,,
USGS,9163500,12/18/1954,2050,A,,
USGS,9163500,12/19/1954,2000,A,,
USGS,9163500,12/20/1954,1900,A,,
USGS,9163500,12/21/1954,2000,A,,
USGS,9163500,12/22/1954,1950,A,,
USGS,9163500,12/23/1954,1900,A,,
USGS,9163500,12/24/1954,1950,A,,
USGS,9163500,12/25/1954,2100,A,,
USGS,9163500,12/26/1954,2200,A,,
USGS,9163500,12/27/1954,2200,A,,
USGS,9163500,12/28/1954,2100,A,,
USGS,9163500,12/29/1954,1950,A,,
USGS,9163500,12/30/1954,1800,A,,
USGS,9163500,12/31/1954,1800,A,,
USGS,9163500,1/1/1955,1850,A,,
USGS,9163500,1/2/1955,2000,A,,
USGS,9163500,1/3/1955,2200,A,,
USGS,9163500,1/4/1955,2500,A,,
USGS,9163500,1/5/1955,2800,A,,
USGS,9163500,1/6/1955,2500,A,,
USGS,9163500,1/7/1955,2300,A,,
USGS,9163500,1/8/1955,2100,A,,
USGS,9163500,1/9/1955,1900,A,,
USGS,9163500,1/10/1955,1850,A,,
USGS,9163500,1/11/1955,1900,A,,
USGS,9163500,1/12/1955,1950,A,,
USGS,9163500,1/13/1955,2000,A,,
USGS,9163500,1/14/1955,2000,A,,
USGS,9163500,1/15/1955,1900,A,,
USGS,9163500,1/16/1955,2000,A,,
USGS,9163500,1/17/1955,2100,A,,
USGS,9163500,1/18/1955,2000,A,,
USGS,9163500,1/19/1955,1900,A,,
USGS,9163500,1/20/1955,2000,A,,
USGS,9163500,1/21/1955,2000,A,,
USGS,9163500,1/22/1955,1900,A,,
USGS,9163500,1/23/1955,1800,A,,
USGS,9163500,1/24/1955,1800,A,,
USGS,9163500,1/25/1955,1900,A,,
USGS,9163500,1/26/1955,2000,A,,
USGS,9163500,1/27/1955,2050,A,,
USGS,9163500,1/28/1955,2050,A,,
USGS,9163500,1/29/1955,2100,A,,
USGS,9163500,1/30/1955,2170,A,,
USGS,9163500,1/31/1955,2250,A,,
USGS,9163500,2/1/1955,2160,A,,
USGS,9163500,2/2/1955,2260,A,,
USGS,9163500,2/3/1955,2210,A,,
USGS,9163500,2/4/1955,2200,A,,
USGS,9163500,2/5/1955,2130,A,,
USGS,9163500,2/6/1955,2010,A,,
USGS,9163500,2/7/1955,1920,A,,
USGS,9163500,2/8/1955,1930,A,,
USGS,9163500,2/9/1955,2020,A,,
USGS,9163500,2/10/1955,2000,A,,
USGS,9163500,2/11/1955,1900,A,,
USGS,9163500,2/12/1955,1900,A,,
USGS,9163500,2/13/1955,1950,A,,
USGS,9163500,2/14/1955,2000,A,,
USGS,9163500,2/15/1955,2100,A,,
USGS,9163500,2/16/1955,2200,A,,
USGS,9163500,2/17/1955,2300,A,,
USGS,9163500,2/18/1955,2300,A,,
USGS,9163500,2/19/1955,2400,A,,
USGS,9163500,2/20/1955,2200,A,,
USGS,9163500,2/21/1955,1800,A,,
USGS,9163500,2/22/1955,1700,A,,
USGS,9163500,2/23/1955,1800,A,,
USGS,9163500,2/24/1955,1900,A,,
USGS,9163500,2/25/1955,1900,A,,
USGS,9163500,2/26/1955,2000,A,,
USGS,9163500,2/27/1955,2100,A,,
USGS,9163500,2/28/1955,2400,A,,
USGS,9163500,3/1/1955,2700,A,,
USGS,9163500,3/2/1955,2700,A,,
USGS,9163500,3/3/1955,3000,A,,
USGS,9163500,3/4/1955,3500,A,,
USGS,9163500,3/5/1955,3770,A,,
USGS,9163500,3/6/1955,3160,A,,
USGS,9163500,3/7/1955,2730,A,,
USGS,9163500,3/8/1955,2890,A,,
USGS,9163500,3/9/1955,3030,A,,
USGS,9163500,3/10/1955,3550,A,,
USGS,9163500,3/11/1955,5150,A,,
USGS,9163500,3/12/1955,4240,A,,
USGS,9163500,3/13/1955,4160,A,,
USGS,9163500,3/14/1955,3790,A,,
USGS,9163500,3/15/1955,3700,A,,
USGS,9163500,3/16/1955,3400,A,,
USGS,9163500,3/17/1955,3000,A,,
USGS,9163500,3/18/1955,2700,A,,
USGS,9163500,3/19/1955,2500,A,,
USGS,9163500,3/20/1955,2300,A,,
USGS,9163500,3/21/1955,2150,A,,
USGS,9163500,3/22/1955,2000,A,,
